node_id,betweenness_centrality,in_degree,out_degree,clustering_coefficient,delayed_trips,avg_delay_factor,node_name,sla_breach_score,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
IND384205AAA,0.0084500926777296,6,6,0.0546875,77.0,1.59060696928344,Mehsana_Panchot_IP (Gujarat),0.6506571361851803,5.5969326444021025e-08,-1.1662972281505387e-08,6.070213613578241e-08,2.206201452567017e-08,3.4140042967441345e-09,-6.401055986547092e-09,3.047633205972108e-08,-4.6344532583295765e-08,4.965096061648643e-09,9.171172778364142e-09,1.970355865690442e-08,-6.68240638812356e-08,1.6121340122518329e-07,-2.583968495039216e-07,2.2504363153537398e-07,-1.2834646777559917e-07
IND384170AAA,0.0012150269276238,1,1,0.0,17.0,1.2272727272727273,Unjha_DC (Gujarat),0.0206554577696046,5.5969326443718747e-08,-1.1662972281065557e-08,6.070213613614644e-08,2.2062014526427546e-08,3.4140042997958797e-09,-6.401055986118992e-09,3.0476332060500984e-08,-4.63445325826339e-08,4.96509606095249e-09,9.171172778314256e-09,1.9703558656549872e-08,-6.682406388239976e-08,1.6121340122545307e-07,-2.583968495040747e-07,2.2504363153560646e-07,-1.2834646777632457e-07
IND384265AAB,0.0012128376899163,1,2,0.1666666666666666,0.0,0.0,Patan_Central_D_2 (Gujarat),0.0,5.596932644401412e-08,-1.1662972281702342e-08,6.070213613588979e-08,2.206201452654502e-08,3.4140043024961384e-09,-6.401055986300678e-09,3.0476332061243064e-08,-4.6344532581531944e-08,4.9650960613564786e-09,9.171172778078485e-09,1.9703558657261688e-08,-6.682406388241201e-08,1.61213401225201e-07,-2.583968495031317e-07,2.250436315352227e-07,-1.2834646777644398e-07
IND385320AAA,0.0,1,1,0.5,0.0,0.0,Bhabhar_TirupDPP_D (Gujarat),0.0,5.596932644420827e-08,-1.1662972281721166e-08,6.070213613650344e-08,2.2062014526105472e-08,3.4140043024313954e-09,-6.401055986605014e-09,3.047633206114882e-08,-4.6344532582364134e-08,4.965096061505282e-09,9.171172778318273e-09,1.9703558657282956e-08,-6.682406388148525e-08,1.612134012250488e-07,-2.583968495046318e-07,2.2504363153622384e-07,-1.2834646777653495e-07
IND380054AAA,0.0,1,1,0.0,48.0,1.8944444444444444,AMD_Memnagar (Gujarat),0.0,5.5969326444070053e-08,-1.1662972280306071e-08,6.070213613477794e-08,2.206201452547858e-08,3.414004291716782e-09,-6.4010559831758215e-09,3.047633205876231e-08,-4.634453258489142e-08,4.96509606068009e-09,9.171172777826506e-09,1.9703558656658567e-08,-6.682406388145721e-08,1.6121340122621047e-07,-2.5839684950340517e-07,2.2504363153548774e-07,-1.2834646777722015e-07
IND683511AAA,0.0227688019031773,13,7,0.0213903743315508,352.0,1.399774454717856,Aluva_Peedika_H (Kerala),8.014618269918415,5.596932644387466e-08,-1.1662972282928674e-08,6.070213613601457e-08,2.2062014522740352e-08,3.4140042949853293e-09,-6.401055989462475e-09,3.047633205802971e-08,-4.6344532584138344e-08,4.96509606063341e-09,9.171172774757527e-09,1.970355866081142e-08,-6.682406388334094e-08,1.6121340122843804e-07,-2.583968495028745e-07,2.2504363153858937e-07,-1.283464677772581e-07
IND000000ABA,0.0004053738488258,1,1,0.5,0.0,0.0,Cochin_Chtrpuza_D (Kerala),0.0,5.5969326444268425e-08,-1.1662972282479844e-08,6.0702136136319e-08,2.2062014522880688e-08,3.414004295487548e-09,-6.401055988913686e-09,3.047633205812056e-08,-4.63445325832486e-08,4.965096060303493e-09,9.171172775121314e-09,1.97035586604209e-08,-6.682406388414085e-08,1.612134012290693e-07,-2.583968495028266e-07,2.2504363153824722e-07,-1.2834646777712634e-07
IND411033AAA,0.0432540118304799,23,20,0.0534308211473565,4044.0,1.7331006417909818,Pune_Tathawde_H (Maharashtra),174.91922384246072,5.5969326444224194e-08,-1.1662972282228307e-08,6.070213613328504e-08,2.2062014524716827e-08,3.4140042928394987e-09,-6.401055987980359e-09,3.047633205845432e-08,-4.634453258459487e-08,4.965096060966936e-09,9.17117277706432e-09,1.9703558658053634e-08,-6.682406388133542e-08,1.612134012257065e-07,-2.5839684950292517e-07,2.2504363153682979e-07,-1.2834646777627637e-07
IND413002AAA,0.0037188757110472,5,5,0.1707317073170731,507.0,1.8375,Solapur_Central_I_2 (Maharashtra),1.8854699855009336,5.59693264434893e-08,-1.1662972281835421e-08,6.070213613286543e-08,2.206201452448247e-08,3.4140042914920852e-09,-6.401055987534483e-09,3.047633205821619e-08,-4.634453258471716e-08,4.9650960604466775e-09,9.171172777425571e-09,1.9703558658342475e-08,-6.682406388079929e-08,1.6121340122566416e-07,-2.58396849504507e-07,2.2504363153684376e-07,-1.283464677764504e-07
IND533003AAA,0.0004053738488258,2,2,0.7,63.0,2.167954545454545,Kakinada_DC (Andhra Pradesh),0.0255385524760278,5.596932644430965e-08,-1.16629722817725e-08,6.070213613291374e-08,2.2062014524082112e-08,3.414004290219518e-09,-6.401055986614953e-09,3.047633205771235e-08,-4.6344532584221995e-08,4.965096060217094e-09,9.171172776641052e-09,1.9703558658041653e-08,-6.682406388200427e-08,1.61213401226983e-07,-2.583968495036206e-07,2.250436315390115e-07,-1.2834646777651973e-07
IND533401AAA,1.824364756191894e-07,1,2,0.8333333333333334,72.0,2.0491156311009253,Tuni_Eaglvari_D (Andhra Pradesh),1.3135426244581637e-05,5.596932644433129e-08,-1.1662972281784422e-08,6.07021361324928e-08,2.2062014524294843e-08,3.41400428628005e-09,-6.401055985837342e-09,3.0476332056765396e-08,-4.634453258615378e-08,4.965096060318332e-09,9.171172776573974e-09,1.970355865761656e-08,-6.682406388323484e-08,1.6121340122588357e-07,-2.583968495021322e-07,2.2504363153822403e-07,-1.2834646777611448e-07
IND854326AAB,0.0189940452734357,8,8,0.1059322033898305,1053.0,2.446265319146511,Purnia_Central_H_2 (Bihar),20.00072967292789,5.596932644292692e-08,-1.1662972282522679e-08,6.070213613175011e-08,2.2062014524675958e-08,3.414004304038996e-09,-6.401055987629781e-09,3.047633206221415e-08,-4.6344532582615233e-08,4.965096057946998e-09,9.171172779127519e-09,1.9703558657468337e-08,-6.682406387998128e-08,1.6121340122571967e-07,-2.5839684950820276e-07,2.250436315374778e-07,-1.2834646777474483e-07
IND852131AAA,0.0002025044879373,2,2,0.5,18.0,2.9358934971838195,Supaul_SadrHsptl_D (Bihar),0.0036450807828714,5.596932644329216e-08,-1.1662972282061564e-08,6.07021361327598e-08,2.20620145243603e-08,3.4140043030935837e-09,-6.401055986684293e-09,3.047633206201433e-08,-4.63445325841581e-08,4.9650960576431035e-09,9.171172779505759e-09,1.9703558657057096e-08,-6.682406388025753e-08,1.6121340122610065e-07,-2.583968495072592e-07,2.2504363153760718e-07,-1.2834646777568445e-07
IND852201AAA,0.0004031846111184,3,3,0.3333333333333333,24.0,3.416224533106961,Saharsa_Gangjala_D (Bihar),0.0096764306668418,5.596932644323701e-08,-1.166297228226906e-08,6.070213613292794e-08,2.2062014524243607e-08,3.414004303627058e-09,-6.401055986866187e-09,3.0476332062378234e-08,-4.634453258355215e-08,4.965096057599501e-09,9.171172779546161e-09,1.97035586569748e-08,-6.682406387985393e-08,1.6121340122637382e-07,-2.583968495078656e-07,2.250436315365626e-07,-1.2834646777459165e-07
IND852113AAA,0.0002025044879373,2,2,0.5,24.0,3.270588235294118,Madhepura_Krishnpr_D (Bihar),0.0048601077104952,5.596932644286629e-08,-1.1662972282661533e-08,6.070213613228949e-08,2.206201452426359e-08,3.414004303858043e-09,-6.401055987802709e-09,3.0476332062865635e-08,-4.6344532583384405e-08,4.965096057530332e-09,9.171172780337509e-09,1.9703558656688005e-08,-6.682406388003225e-08,1.6121340122611772e-07,-2.583968495069659e-07,2.2504363153782955e-07,-1.2834646777490868e-07
IND852139AAB,0.0004024548652159,2,1,0.3333333333333333,84.0,2.280048076923077,Triveninganj_Central_D_1 (Bihar),0.0338062086781382,5.5969326442793284e-08,-1.1662972282657324e-08,6.070213613214194e-08,2.2062014523779883e-08,3.4140043048654724e-09,-6.4010559872201904e-09,3.04763320627961e-08,-4.634453258300767e-08,4.965096057692242e-09,9.171172779629459e-09,1.970355865697135e-08,-6.682406388007264e-08,1.612134012260841e-07,-2.583968495070548e-07,2.2504363153677624e-07,-1.2834646777527412e-07
IND530012AAA,0.0177987822973373,10,11,0.0295566502463054,711.0,1.9364322931969995,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),12.654934213406849,5.596932644381419e-08,-1.1662972281055831e-08,6.070213613338395e-08,2.2062014524567485e-08,3.4140042872413616e-09,-6.4010559856378105e-09,3.0476332056396666e-08,-4.6344532585781284e-08,4.9650960596886905e-09,9.17117277591285e-09,1.970355865841251e-08,-6.682406388289974e-08,1.6121340122650955e-07,-2.5839684950420927e-07,2.2504363153920918e-07,-1.283464677758099e-07
IND531001AAA,0.0004053738488258,2,2,0.5,26.0,5.255681818181818,Anakapalle_Kothuru_D (Andhra Pradesh),0.0105397200694718,5.5969326443928625e-08,-1.16629722813037e-08,6.070213613357982e-08,2.206201452416358e-08,3.414004286845376e-09,-6.401055986120296e-09,3.0476332056223626e-08,-4.634453258617742e-08,4.965096059673565e-09,9.171172776140488e-09,1.9703558658532055e-08,-6.682406388308481e-08,1.6121340122645807e-07,-2.5839684950383223e-07,2.2504363153912448e-07,-1.283464677752941e-07
IND531116AAA,0.0,1,2,1.0,33.0,2.0,Narsiptnm_Wardno8_D (Andhra Pradesh),0.0,5.5969326444104286e-08,-1.1662972281550922e-08,6.070213613310604e-08,2.206201452437126e-08,3.4140042880325955e-09,-6.401055986496258e-09,3.047633205666147e-08,-4.63445325857307e-08,4.965096059635205e-09,9.171172776355423e-09,1.9703558658503104e-08,-6.682406388274835e-08,1.6121340122633372e-07,-2.5839684950493623e-07,2.25043631539862e-07,-1.283464677758242e-07
IND834002AAB,0.0079087428424089,5,7,0.1171875,1074.0,2.3068540909753104,Ranchi_Hub (Jharkhand),8.493989812747223,5.596932644410923e-08,-1.1662972282012426e-08,6.070213613383226e-08,2.206201452515407e-08,3.414004292660933e-09,-6.40105598669898e-09,3.0476332057602463e-08,-4.634453258585717e-08,4.965096060220501e-09,9.171172777358254e-09,1.970355865836695e-08,-6.682406388118618e-08,1.612134012250182e-07,-2.583968495053861e-07,2.2504363153714594e-07,-1.2834646777641655e-07
IND829122AAA,0.0008103828247004,1,1,0.0,42.0,1.6253869969040249,Ramgarh_HotelPrk_D (Jharkhand),0.0340360786374184,5.596932644469958e-08,-1.1662972281790414e-08,6.070213613241624e-08,2.2062014525060326e-08,3.4140042944634263e-09,-6.401055986657039e-09,3.0476332057859075e-08,-4.634453258524249e-08,4.965096059626484e-09,9.1711727767967e-09,1.9703558658540962e-08,-6.682406388037617e-08,1.6121340122601325e-07,-2.5839684950539167e-07,2.2504363153695377e-07,-1.2834646777643866e-07
IND825301AAA,0.000808193586993,1,1,0.0,42.0,2.653246753246753,Hazaribag_BodomBzr_DC (Jharkhand),0.0339441306537063,5.596932644465973e-08,-1.1662972281955979e-08,6.070213613144437e-08,2.206201452504275e-08,3.4140042975306633e-09,-6.4010559871351455e-09,3.047633205847755e-08,-4.6344532583868544e-08,4.965096059231689e-09,9.171172777309187e-09,1.9703558659077574e-08,-6.682406387985078e-08,1.6121340122600388e-07,-2.5839684950572424e-07,2.2504363153710462e-07,-1.2834646777690556e-07
IND825409AAA,0.0008060043492855,1,1,0.0,614.0,1.58359133126935,JhumriTlya_RadhaCpx_D (Jharkhand),0.4948866704613455,5.596932644453348e-08,-1.166297228216839e-08,6.070213613193604e-08,2.2062014524669605e-08,3.414004297123744e-09,-6.4010559881097e-09,3.047633205829248e-08,-4.6344532584566447e-08,4.965096059536579e-09,9.171172776740679e-09,1.9703558658848164e-08,-6.68240638794977e-08,1.612134012264803e-07,-2.5839684950568316e-07,2.2504363153667541e-07,-1.2834646777690606e-07
IND305901AAA,0.0012106484522089,1,2,0.1666666666666666,23.0,1.7234423374613002,Beawar_DC (Rajasthan),0.0278449144008056,5.596932644354677e-08,-1.166297228108465e-08,6.070213613358213e-08,2.206201452343264e-08,3.414004293786205e-09,-6.401055981678063e-09,3.04763320568945e-08,-4.634453258135235e-08,4.965096060006829e-09,9.17117277753742e-09,1.9703558660423093e-08,-6.682406387877247e-08,1.6121340122780792e-07,-2.583968495078447e-07,2.2504363153710706e-07,-1.28346467779238e-07
IND342602AAC,0.0008103828247004,2,2,0.1666666666666666,14.0,1.9923491822579045,Bilara_Central_DPP_2 (Rajasthan),0.0113453595458061,5.5969326444313403e-08,-1.166297228050243e-08,6.07021361331392e-08,2.2062014523083728e-08,3.4140042929593816e-09,-6.401055982075259e-09,3.047633205715909e-08,-4.634453258185158e-08,4.965096060303897e-09,9.171172777056057e-09,1.9703558661458656e-08,-6.682406387940716e-08,1.6121340122819605e-07,-2.5839684950730973e-07,2.2504363153648666e-07,-1.283464677793249e-07
IND305624AAA,0.0028208327860239,3,1,0.0,24.0,1.3127705627705626,Bijainagar_Central_DPP_1 (Rajasthan),0.0676999868645737,5.596932644376925e-08,-1.1662972280820751e-08,6.070213613309675e-08,2.2062014523776472e-08,3.4140042911453687e-09,-6.401055981511171e-09,3.047633205612391e-08,-4.634453258352892e-08,4.9650960605527e-09,9.171172777289997e-09,1.9703558661050205e-08,-6.682406387866498e-08,1.6121340122647165e-07,-2.5839684950797714e-07,2.2504363153739725e-07,-1.2834646777894352e-07
IND305404AAA,0.0028186435483164,1,2,0.1666666666666666,42.0,1.5159090909090909,Kekri_LxmntDPP_D (Rajasthan),0.118383029029292,5.5969326444022474e-08,-1.1662972281004662e-08,6.070213613352692e-08,2.2062014523357935e-08,3.4140042949235786e-09,-6.401055982211116e-09,3.047633205707322e-08,-4.634453258057379e-08,4.965096060061626e-09,9.171172777736524e-09,1.9703558660643113e-08,-6.682406387959407e-08,1.6121340122803961e-07,-2.583968495067657e-07,2.250436315371475e-07,-1.2834646777994667e-07
IND305601AAC,0.0,1,1,0.5,20.0,1.9411764705882355,Nasirabad_Central_DPP_2 (Rajasthan),0.0,5.596932644398744e-08,-1.1662972280408773e-08,6.070213613334824e-08,2.2062014523541632e-08,3.4140042926138182e-09,-6.40105598196782e-09,3.0476332056945715e-08,-4.6344532582280874e-08,4.965096060494324e-09,9.171172776853975e-09,1.9703558660560242e-08,-6.682406387916901e-08,1.6121340122737358e-07,-2.583968495074759e-07,2.2504363153646244e-07,-1.2834646777956392e-07
IND500039AAC,0.0048382153334209,5,4,0.0147058823529411,78.0,2.5231435231435237,Hyderabad_Uppal_I (Telangana),0.3773807960068304,5.596932644365894e-08,-1.1662972281772977e-08,6.070213613299022e-08,2.2062014524244848e-08,3.4140042897585177e-09,-6.401055987076359e-09,3.0476332057837733e-08,-4.6344532585763304e-08,4.965096060916923e-09,9.171172777068039e-09,1.970355865864951e-08,-6.682406388142274e-08,1.6121340122537916e-07,-2.583968495047521e-07,2.2504363153678553e-07,-1.283464677763367e-07
IND508116AAA,0.0008103828247004,1,2,0.3333333333333333,3.0,1.2222222222222223,Bhuvanagiri_HBColny_D (Telangana),0.0024311484741013,5.596932644419874e-08,-1.1662972281536231e-08,6.070213613302589e-08,2.2062014524313732e-08,3.4140042878258644e-09,-6.4010559856065745e-09,3.0476332057296506e-08,-4.634453258682087e-08,4.965096061074301e-09,9.171172777391791e-09,1.9703558658132027e-08,-6.682406388083329e-08,1.6121340122563026e-07,-2.583968495036028e-07,2.2504363153716262e-07,-1.2834646777586418e-07
IND508277AAB,0.0,1,1,0.5,12.0,1.3798076923076923,Mothkur_Mainroad_D (Telangana),0.0,5.596932644336977e-08,-1.1662972281321657e-08,6.07021361333416e-08,2.2062014524252306e-08,3.4140042909398665e-09,-6.4010559874168625e-09,3.0476332058147714e-08,-4.634453258472886e-08,4.965096060584589e-09,9.171172777618961e-09,1.9703558657993167e-08,-6.682406388131668e-08,1.6121340122577068e-07,-2.5839684950464237e-07,2.2504363153740447e-07,-1.2834646777630766e-07
IND508223AAA,0.0008060043492855,2,1,0.3333333333333333,68.0,1.6527777777777777,Thirumalagiri_Xroad_D (Telangana),0.0548082957514193,5.596932644388185e-08,-1.1662972281583066e-08,6.070213613323921e-08,2.206201452432591e-08,3.4140042898789114e-09,-6.40105598707888e-09,3.0476332058168003e-08,-4.6344532585232817e-08,4.965096060791476e-09,9.171172777732216e-09,1.9703558657934096e-08,-6.682406388091975e-08,1.6121340122583913e-07,-2.583968495043648e-07,2.250436315374606e-07,-1.2834646777528389e-07
IND815353AAA,0.0006375850762097,2,3,0.3888888888888889,36.0,1.6841658885776531,Madhupur_Sitarmrd_D (Jharkhand),0.0229530627435522,5.596932644435548e-08,-1.1662972281466732e-08,6.070213613365003e-08,2.2062014525068406e-08,3.414004292056098e-09,-6.4010559869328395e-09,3.0476332057244426e-08,-4.634453258671274e-08,4.965096061871971e-09,9.171172777782814e-09,1.9703558658239875e-08,-6.682406387992815e-08,1.612134012248964e-07,-2.583968495068661e-07,2.2504363153636863e-07,-1.2834646777742487e-07
IND507002AAA,0.0046200069742858,5,7,0.1587301587301587,100.0,2.080824368556567,Khammam_NSTRoad_I (Telangana),0.4620006974285853,5.5969326444077386e-08,-1.1662972281610161e-08,6.070213613359406e-08,2.206201452453289e-08,3.414004291863057e-09,-6.401055986703999e-09,3.0476332057722855e-08,-4.634453258503347e-08,4.96509606109425e-09,9.171172776440676e-09,1.9703558659196443e-08,-6.682406388091575e-08,1.6121340122610213e-07,-2.583968495048046e-07,2.2504363153763934e-07,-1.28346467775379e-07
IND508206AAA,2.2000970214552225e-05,3,3,0.6666666666666666,38.0,1.8291666666666664,Kodad_VidyaNgr_D (Telangana),0.0008360368681529,5.596932644344229e-08,-1.1662972281974056e-08,6.070213613370786e-08,2.2062014524426838e-08,3.414004290179263e-09,-6.401055986848314e-09,3.0476332057387754e-08,-4.634453258591347e-08,4.965096060980273e-09,9.171172776953399e-09,1.9703558659283234e-08,-6.682406388080763e-08,1.6121340122541087e-07,-2.583968495051648e-07,2.2504363153677928e-07,-1.2834646777585878e-07
IND400072AAB,0.0050969895880739,11,11,0.116591928251121,709.0,2.7510917295402084,Mumbai Hub (Maharashtra),3.6137656179444,5.5969326444295047e-08,-1.1662972282386533e-08,6.070213613343186e-08,2.206201452432935e-08,3.4140042926970272e-09,-6.40105598777436e-09,3.0476332058439054e-08,-4.634453258483388e-08,4.965096060584335e-09,9.171172777104677e-09,1.970355865835867e-08,-6.682406387983284e-08,1.6121340122569744e-07,-2.5839684950445094e-07,2.2504363153591192e-07,-1.2834646777560984e-07
IND302014AAB,0.0001032590452004,9,12,0.0098039215686274,342.0,2.125099345099345,Jaipur_Central_I_7 (Rajasthan),0.0353145934585577,6.821539293598677e-09,3.6424366432151895e-08,-5.582477344961717e-07,-8.567768417971914e-08,2.299182484553866e-07,5.5151270741901106e-08,1.1102416157091784e-07,-6.097013592990531e-08,8.865223463032098e-07,-1.0298049807992525e-07,1.850065673041676e-07,8.647781416475405e-07,-3.0136326254125286e-07,-3.728709903780863e-07,2.206721198086517e-07,-6.474585755249155e-07
IND781018AAB,0.0445416800045881,17,15,0.0112936344969199,1554.0,1.9286508506676912,Guwahati_Hub (Assam),69.21777072713003,5.5969326444523706e-08,-1.1662972282220794e-08,6.070213613425172e-08,2.2062014525998137e-08,3.4140042933222136e-09,-6.4010559856142035e-09,3.0476332057685195e-08,-4.634453258666848e-08,4.965096059109032e-09,9.171172776975713e-09,1.9703558659445368e-08,-6.682406388168773e-08,1.6121340122493413e-07,-2.583968495029142e-07,2.2504363153673982e-07,-1.2834646777773038e-07
IND363641AAA,0.0,0,2,0.5,25.0,1.4547008547008549,Morbi_DC (Gujarat),0.0,-2.4916164173795973e-08,-6.77139322868788e-08,4.200839505671912e-09,-9.669909694072488e-08,-2.390599278109668e-07,-2.31812774265732e-07,-8.026413151037266e-07,4.1260394757864246e-07,1.6517289142351229e-07,-3.0450295703221816e-07,-3.2167859198789747e-07,5.489569220444808e-07,-5.718338301528897e-07,-8.510143104849324e-08,4.3770763234097995e-07,8.602400160670834e-07
IND363621AAB,0.0,1,1,0.5,8.0,1.7181818181818185,Wankaner_JivanDPP_D (Gujarat),0.0,-2.4916164172189366e-08,-6.77139322849433e-08,4.200839506131068e-09,-9.669909694442387e-08,-2.3905992781027756e-07,-2.3181277426560207e-07,-8.026413151028456e-07,4.1260394757439565e-07,1.6517289142186383e-07,-3.0450295703039746e-07,-3.216785919931781e-07,5.489569220469121e-07,-5.718338301556144e-07,-8.510143104825433e-08,4.377076323392212e-07,8.602400160662033e-07
IND560078AAC,0.0,3,2,1.0,73.0,1.9912698412698413,BLR_JPNagar_Pc (Karnataka),0.0,5.596932644394967e-08,-1.166297228163423e-08,6.07021361334969e-08,2.206201452453413e-08,3.414004291917206e-09,-6.401055988119715e-09,3.0476332057550854e-08,-4.634453258483794e-08,4.9650960602189936e-09,9.171172776579548e-09,1.9703558658443497e-08,-6.682406388321725e-08,1.6121340122641188e-07,-2.5839684950312554e-07,2.2504363153891193e-07,-1.2834646777572662e-07
IND560300AAA,0.0056324829361083,4,12,0.2606837606837607,979.0,1.7552078726227334,Bengaluru_KGAirprt_HB (Karnataka),5.514200794450039,5.5969326444226126e-08,-1.1662972280945854e-08,6.07021361335196e-08,2.2062014524610905e-08,3.4140042898032756e-09,-6.401055987272083e-09,3.0476332056932804e-08,-4.634453258543326e-08,4.965096059965231e-09,9.171172775900318e-09,1.9703558658579522e-08,-6.6824063882895e-08,1.6121340122651768e-07,-2.5839684950355986e-07,2.250436315386935e-07,-1.2834646777644e-07
IND712311AAA,0.0906594425845083,24,22,0.032258064516129,2612.0,2.4687779292106367,Kolkata_Dankuni_HB (West Bengal),236.80246403073588,5.59693264440834e-08,-1.1662972281671115e-08,6.070213613362931e-08,2.2062014524807688e-08,3.4140042920863463e-09,-6.401055986193579e-09,3.0476332056683816e-08,-4.634453258787051e-08,4.965096060544869e-09,9.171172777510573e-09,1.9703558657268166e-08,-6.682406388268407e-08,1.6121340122554293e-07,-2.5839684950432065e-07,2.2504363153898202e-07,-1.2834646777706827e-07
